time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Height(m)	Pressure(kPa)	Version()	Battery level(%)
2026-06-17T17:56:16.734	WT901BLE68(F1918F1119D5)	0.150	-0.984	0.071	2.625	9.460	-8.484	-86.12	-7.37	-73.89	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:16.854	WT901BLE68(F1918F1119D5)	0.164	-0.982	0.077	2.930	2.502	-8.667	-85.75	-8.24	-74.51	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:16.944	WT901BLE68(F1918F1119D5)	0.182	-0.978	0.083	2.930	11.414	-8.728	-85.33	-9.10	-75.38	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:17.064	WT901BLE68(F1918F1119D5)	0.196	-0.976	0.091	3.052	3.967	-8.301	-84.96	-9.87	-75.96	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:17.124	WT901BLE68(F1918F1119D5)	0.212	-0.971	0.096	3.174	8.667	-8.728	-84.54	-10.70	-76.60	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:17.244	WT901BLE68(F1918F1119D5)	0.219	-0.968	0.109	2.869	4.700	-7.446	-84.05	-11.49	-77.53	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:17.334	WT901BLE68(F1918F1119D5)	0.236	-0.964	0.115	3.540	5.127	-8.911	-83.61	-12.26	-78.17	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:17.454	WT901BLE68(F1918F1119D5)	0.250	-0.959	0.121	4.028	13.611	-10.010	-83.09	-13.08	-78.94	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:17.544	WT901BLE68(F1918F1119D5)	0.258	-0.956	0.137	3.235	4.333	-7.385	-82.49	-13.85	-80.00	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:17.664	WT901BLE68(F1918F1119D5)	0.280	-0.950	0.139	4.272	3.052	-9.521	-81.89	-14.69	-80.88	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:17.754	WT901BLE68(F1918F1119D5)	0.292	-0.943	0.155	4.150	20.874	-9.155	-81.22	-15.48	-81.90	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:17.874	WT901BLE68(F1918F1119D5)	0.297	-0.939	0.167	4.272	1.160	-8.789	-80.54	-16.20	-82.94	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:17.934	WT901BLE68(F1918F1119D5)	0.318	-0.931	0.173	4.578	9.888	-9.094	-79.76	-16.98	-84.09	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:18.054	WT901BLE68(F1918F1119D5)	0.321	-0.927	0.194	3.967	10.986	-7.629	-79.01	-17.72	-85.09	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:18.144	WT901BLE68(F1918F1119D5)	0.337	-0.921	0.199	4.883	-0.977	-8.911	-78.31	-18.45	-85.92	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:18.264	WT901BLE68(F1918F1119D5)	0.351	-0.913	0.209	4.395	13.794	-7.996	-77.51	-19.13	-86.98	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:18.354	WT901BLE68(F1918F1119D5)	0.351	-0.907	0.232	4.272	6.958	-7.385	-76.65	-19.80	-85.19	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:18.474	WT901BLE68(F1918F1119D5)	0.375	-0.898	0.234	5.615	4.150	-9.338	-75.82	-20.50	-83.20	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:18.534	WT901BLE68(F1918F1119D5)	0.378	-0.892	0.253	4.944	15.747	-8.118	-74.88	-21.06	-81.69	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:18.654	WT901BLE68(F1918F1119D5)	0.396	-0.881	0.264	5.859	3.418	-9.155	-73.99	-21.72	-80.06	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:18.744	WT901BLE68(F1918F1119D5)	0.396	-0.873	0.287	4.700	14.343	-7.141	-72.99	-22.29	-78.69	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:18.864	WT901BLE68(F1918F1119D5)	0.402	-0.867	0.299	5.249	3.113	-7.629	-72.03	-22.82	-77.32	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:18.954	WT901BLE68(F1918F1119D5)	0.424	-0.856	0.305	5.981	11.780	-8.606	-71.05	-23.40	-75.97	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:19.075	WT901BLE68(F1918F1119D5)	0.422	-0.848	0.328	4.761	16.174	-6.531	-69.90	-23.79	-75.14	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:19.164	WT901BLE68(F1918F1119D5)	0.428	-0.840	0.342	7.080	0.793	-9.216	-68.80	-24.25	-74.22	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:19.284	WT901BLE68(F1918F1119D5)	0.435	-0.829	0.354	6.042	18.311	-7.874	-67.74	-24.71	-73.20	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:19.344	WT901BLE68(F1918F1119D5)	0.435	-0.819	0.376	4.944	8.179	-6.165	-66.62	-25.06	-72.39	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:19.464	WT901BLE68(F1918F1119D5)	0.452	-0.810	0.379	7.202	1.404	-8.606	-65.57	-25.56	-71.36	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:19.554	WT901BLE68(F1918F1119D5)	0.455	-0.799	0.401	6.470	17.822	-7.690	-64.43	-25.92	-70.61	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:19.674	WT901BLE68(F1918F1119D5)	0.451	-0.792	0.419	5.737	3.723	-6.592	-63.26	-26.19	-70.04	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:19.764	WT901BLE68(F1918F1119D5)	0.466	-0.776	0.428	7.202	9.521	-7.996	-62.04	-26.54	-69.49	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:19.884	WT901BLE68(F1918F1119D5)	0.459	-0.770	0.453	5.981	14.282	-6.470	-60.81	-26.74	-69.09	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:19.944	WT901BLE68(F1918F1119D5)	0.466	-0.761	0.463	6.836	-1.526	-7.019	-59.69	-27.06	-68.44	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:20.064	WT901BLE68(F1918F1119D5)	0.476	-0.746	0.474	6.775	14.160	-6.958	-58.45	-27.28	-68.09	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:20.154	WT901BLE68(F1918F1119D5)	0.475	-0.734	0.494	6.897	-1.648	-6.836	-57.23	-27.44	-67.79	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:20.274	WT901BLE68(F1918F1119D5)	0.481	-0.719	0.509	7.263	15.564	-6.958	-55.95	-27.61	-67.55	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:20.364	WT901BLE68(F1918F1119D5)	0.471	-0.709	0.532	6.409	4.822	-5.920	-54.64	-27.63	-67.50	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:20.484	WT901BLE68(F1918F1119D5)	0.484	-0.700	0.540	7.996	2.197	-7.202	-53.46	-27.81	-67.19	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:20.574	WT901BLE68(F1918F1119D5)	0.474	-0.680	0.563	6.714	15.259	-5.737	-51.94	-27.61	-67.51	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:20.694	WT901BLE68(F1918F1119D5)	0.469	-0.673	0.582	7.141	0.549	-6.042	-50.65	-27.60	-67.48	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:20.754	WT901BLE68(F1918F1119D5)	0.482	-0.659	0.587	8.301	10.437	-6.836	-49.44	-27.69	-67.32	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:20.874	WT901BLE68(F1918F1119D5)	0.469	-0.647	0.612	6.592	14.038	-5.249	-48.05	-27.48	-67.57	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:20.964	WT901BLE68(F1918F1119D5)	0.467	-0.634	0.627	8.301	-0.305	-6.409	-46.72	-27.41	-67.65	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:21.084	WT901BLE68(F1918F1119D5)	0.472	-0.620	0.633	8.667	18.311	-6.348	-45.42	-27.27	-67.75	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:21.174	WT901BLE68(F1918F1119D5)	0.457	-0.608	0.659	6.958	9.827	-4.944	-44.08	-26.98	-68.01	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:21.294	WT901BLE68(F1918F1119D5)	0.464	-0.594	0.670	8.972	0.793	-6.226	-42.79	-26.98	-68.04	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:21.354	WT901BLE68(F1918F1119D5)	0.454	-0.574	0.686	9.155	19.592	-6.104	-41.46	-26.64	-68.35	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:21.474	WT901BLE68(F1918F1119D5)	0.445	-0.567	0.705	7.141	4.089	-4.761	-40.22	-26.44	-68.48	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:21.564	WT901BLE68(F1918F1119D5)	0.454	-0.549	0.710	8.850	6.958	-5.493	-38.89	-26.23	-68.70	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:21.684	WT901BLE68(F1918F1119D5)	0.434	-0.536	0.737	6.775	3.662	-4.150	-37.58	-25.75	-69.09	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:21.774	WT901BLE68(F1918F1119D5)	0.442	-0.520	0.740	10.254	7.202	-6.042	-36.31	-25.50	-69.31	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:21.894	WT901BLE68(F1918F1119D5)	0.424	-0.505	0.766	6.958	9.827	-3.967	-35.04	-25.10	-69.65	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:21.984	WT901BLE68(F1918F1119D5)	0.415	-0.494	0.779	8.240	7.996	-4.639	-33.76	-24.53	-70.11	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:22.104	WT901BLE68(F1918F1119D5)	0.416	-0.472	0.786	8.972	18.311	-4.578	-32.41	-24.01	-70.57	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:22.164	WT901BLE68(F1918F1119D5)	0.396	-0.460	0.806	7.446	3.479	-3.784	-31.22	-23.46	-70.95	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:22.284	WT901BLE68(F1918F1119D5)	0.396	-0.447	0.813	9.766	-0.305	-4.822	-30.01	-23.05	-71.30	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:22.374	WT901BLE68(F1918F1119D5)	0.383	-0.427	0.831	7.507	16.113	-3.418	-28.69	-22.41	-71.81	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:22.494	WT901BLE68(F1918F1119D5)	0.370	-0.415	0.844	7.874	1.160	-3.601	-27.55	-21.96	-72.15	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:22.584	WT901BLE68(F1918F1119D5)	0.375	-0.400	0.846	10.437	6.653	-4.517	-26.36	-21.51	-72.56	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:22.704	WT901BLE68(F1918F1119D5)	0.350	-0.384	0.869	7.385	13.489	-3.052	-25.11	-20.67	-73.17	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:22.764	WT901BLE68(F1918F1119D5)	0.344	-0.369	0.876	9.094	-1.038	-3.723	-24.01	-20.30	-73.55	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:22.884	WT901BLE68(F1918F1119D5)	0.341	-0.352	0.883	10.559	15.503	-3.906	-22.81	-19.59	-74.10	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:22.974	WT901BLE68(F1918F1119D5)	0.318	-0.336	0.901	7.751	10.864	-2.747	-21.67	-18.84	-74.66	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:23.094	WT901BLE68(F1918F1119D5)	0.319	-0.321	0.903	10.498	1.282	-3.723	-20.54	-18.47	-75.11	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:23.184	WT901BLE68(F1918F1119D5)	0.291	-0.300	0.923	8.301	13.428	-2.686	-19.40	-17.56	-75.79	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:23.304	WT901BLE68(F1918F1119D5)	0.292	-0.286	0.923	10.071	4.761	-3.174	-18.33	-16.95	-76.37	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:23.364	WT901BLE68(F1918F1119D5)	0.273	-0.265	0.938	8.057	16.785	-2.197	-17.19	-16.12	-77.08	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:23.514	WT901BLE68(F1918F1119D5)	0.251	-0.251	0.952	8.423	6.470	-2.258	-16.10	-15.13	-77.82	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:23.574	WT901BLE68(F1918F1119D5)	0.251	-0.234	0.949	11.047	7.141	-2.808	-15.00	-14.55	-78.46	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:23.694	WT901BLE68(F1918F1119D5)	0.229	-0.218	0.965	8.118	13.916	-1.892	-13.96	-13.74	-79.19	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:23.784	WT901BLE68(F1918F1119D5)	0.213	-0.203	0.970	9.460	-1.831	-2.197	-12.90	-12.87	-80.00	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:23.904	WT901BLE68(F1918F1119D5)	0.209	-0.183	0.970	9.155	12.512	-1.770	-11.81	-12.14	-80.83	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:23.994	WT901BLE68(F1918F1119D5)	0.186	-0.168	0.983	7.996	8.850	-1.465	-10.83	-11.33	-81.72	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:24.114	WT901BLE68(F1918F1119D5)	0.177	-0.153	0.983	10.986	-1.648	-2.075	-9.77	-10.56	-82.67	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:24.174	WT901BLE68(F1918F1119D5)	0.160	-0.132	0.993	7.996	15.930	-1.099	-8.75	-9.68	-83.69	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:24.294	WT901BLE68(F1918F1119D5)	0.145	-0.119	0.999	7.874	2.747	-1.221	-7.77	-9.00	-84.75	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:24.384	WT901BLE68(F1918F1119D5)	0.142	-0.101	0.995	11.597	4.395	-1.587	-6.69	-8.24	-85.94	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:24.504	WT901BLE68(F1918F1119D5)	0.117	-0.083	1.006	8.057	13.428	-0.793	-5.73	-7.24	-87.20	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:24.594	WT901BLE68(F1918F1119D5)	0.104	-0.068	1.005	9.399	-1.343	-1.099	-4.73	-6.65	-88.56	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:24.714	WT901BLE68(F1918F1119D5)	0.085	-0.047	1.011	8.911	20.508	-0.549	-3.71	-5.57	-90.01	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:24.774	WT901BLE68(F1918F1119D5)	0.073	-0.032	1.009	10.498	-0.061	-0.793	-2.79	-4.74	-91.55	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:24.924	WT901BLE68(F1918F1119D5)	0.062	-0.011	1.011	10.315	16.357	-0.366	-1.76	-3.97	-93.21	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:24.984	WT901BLE68(F1918F1119D5)	0.030	0.004	1.019	8.728	11.108	-0.244	-0.78	-2.81	-94.96	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:25.104	WT901BLE68(F1918F1119D5)	0.029	0.018	1.013	11.047	0.488	-0.366	0.15	-2.22	-96.83	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:25.194	WT901BLE68(F1918F1119D5)	0.014	0.038	1.015	9.094	18.921	0.000	1.16	-1.39	-98.84	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:25.314	WT901BLE68(F1918F1119D5)	-0.015	0.055	1.020	8.911	5.493	0.000	2.15	-0.30	-100.93	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:25.404	WT901BLE68(F1918F1119D5)	-0.012	0.071	1.008	11.658	7.080	0.183	3.13	0.30	-103.13	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:25.524	WT901BLE68(F1918F1119D5)	-0.038	0.088	1.012	8.728	15.747	0.366	4.10	1.29	-105.39	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:25.584	WT901BLE68(F1918F1119D5)	-0.052	0.104	1.011	9.399	-2.686	0.244	5.08	2.08	-107.69	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:25.704	WT901BLE68(F1918F1119D5)	-0.057	0.123	1.002	10.681	13.306	0.732	6.08	2.86	-110.09	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:25.794	WT901BLE68(F1918F1119D5)	-0.081	0.139	1.006	8.606	12.024	0.671	7.02	3.72	-112.49	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:25.914	WT901BLE68(F1918F1119D5)	-0.089	0.155	0.997	10.620	-3.479	0.732	8.05	4.45	-114.93	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:26.004	WT901BLE68(F1918F1119D5)	-0.105	0.174	0.997	9.094	16.357	1.099	9.05	5.44	-117.32	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:26.124	WT901BLE68(F1918F1119D5)	-0.126	0.190	0.995	8.606	6.226	0.977	10.02	6.22	-119.75	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:26.184	WT901BLE68(F1918F1119D5)	-0.132	0.208	0.979	10.620	0.793	1.343	11.08	7.23	-122.12	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:26.334	WT901BLE68(F1918F1119D5)	-0.157	0.225	0.979	7.935	-0.488	1.099	12.04	8.15	-124.51	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:26.394	WT901BLE68(F1918F1119D5)	-0.163	0.243	0.966	11.902	8.911	2.075	13.08	8.87	-126.92	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:26.514	WT901BLE68(F1918F1119D5)	-0.189	0.259	0.966	8.728	14.771	1.831	14.11	9.82	-129.20	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:26.604	WT901BLE68(F1918F1119D5)	-0.197	0.272	0.958	9.094	-2.136	1.709	15.09	10.49	-131.53	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:26.724	WT901BLE68(F1918F1119D5)	-0.204	0.291	0.945	10.559	16.785	2.502	16.18	11.24	-133.73	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:26.815	WT901BLE68(F1918F1119D5)	-0.231	0.307	0.945	8.484	10.376	2.075	17.21	12.15	-135.79	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:56:26.934	WT901BLE68(F1918F1119D5)	-0.230	0.321	0.929	10.437	-1.953	2.380	18.23	12.68	-137.92	null	null	null	null	null	null	null	null	null	null	13115	100
